2022-01-13 11:31:41.573167,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:41.573167,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:41.573992,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:41.574385,867,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:41.762347,66,44.198.224.47,443,TCP,187,ack
2022-01-13 11:31:41.762347,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:41.769396,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:41.969088,66,44.198.224.47,443,TCP,199,ack
2022-01-13 11:31:41.969088,66,44.198.224.47,443,TCP,206,ack
2022-01-13 11:31:41.969088,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:42.172091,66,44.198.224.47,443,TCP,203,ack
2022-01-13 11:31:42.172091,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.172310,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.172310,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.172310,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.172310,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.172310,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.217675,141,44.198.224.47,443,SSL,45,handshake
2022-01-13 11:31:42.217675,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:42.217675,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:42.389902,66,44.198.224.47,443,TCP,172,ack
2022-01-13 11:31:42.389902,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.389902,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.389902,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.389902,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.582158,1506,44.198.224.47,443,SSL,192,illegitimate_packet
2022-01-13 11:31:42.582158,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.582158,620,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:42.786527,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:42.786794,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:42.794021,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:42.991000,66,44.198.224.47,443,TCP,196,ack
2022-01-13 11:31:42.991000,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:42.993177,498,44.198.224.47,443,SSL,2,handshake
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,230,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.223278,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.235330,141,44.198.224.47,443,SSL,12,handshake
2022-01-13 11:31:43.235536,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:43.235769,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:43.400310,66,44.198.224.47,443,TCP,164,ack
2022-01-13 11:31:43.400498,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.400627,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.401554,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.401923,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.401923,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.402174,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.402588,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.402825,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.403154,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.403492,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.403824,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.605262,1506,44.198.224.47,443,SSL,201,illegitimate_packet
2022-01-13 11:31:43.605597,1043,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:43.810591,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:43.810591,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:43.819195,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:44.034385,66,44.198.224.47,443,TCP,223,ack
2022-01-13 11:31:44.034385,66,44.198.224.47,443,TCP,215,ack
2022-01-13 11:31:44.034385,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:44.219852,66,44.198.224.47,443,TCP,185,ack
2022-01-13 11:31:44.219852,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.220196,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.220196,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.220196,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.220196,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.220196,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.260479,141,44.198.224.47,443,SSL,40,handshake
2022-01-13 11:31:44.260611,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:44.260769,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:44.449707,66,44.198.224.47,443,TCP,188,ack
2022-01-13 11:31:44.449707,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.449707,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.449707,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.449707,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.449707,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.450317,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.662674,1506,44.198.224.47,443,SSL,212,illegitimate_packet
2022-01-13 11:31:44.662674,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.662674,78,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:44.834671,66,44.198.224.47,443,TCP,171,ack
2022-01-13 11:31:44.835525,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:44.855101,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:45.041363,66,44.198.224.47,443,TCP,205,ack
2022-01-13 11:31:45.041363,66,44.198.224.47,443,TCP,186,ack
2022-01-13 11:31:45.041500,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:45.245380,66,44.198.224.47,443,TCP,203,ack
2022-01-13 11:31:45.245380,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.245380,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.245380,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.245380,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.248683,66,44.198.224.47,443,TCP,3,ack
2022-01-13 11:31:45.248910,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.248910,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.284623,141,44.198.224.47,443,SSL,35,handshake
2022-01-13 11:31:45.284796,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:45.284943,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:45.469827,66,44.198.224.47,443,TCP,184,ack
2022-01-13 11:31:45.469827,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.469827,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.469827,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.469827,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1396,44.198.224.47,443,SSL,1,illegitimate_packet
2022-01-13 11:31:45.470924,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.470924,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:45.654422,124,44.198.224.47,443,SSL,183,illegitimate_packet
2022-01-13 11:31:45.858545,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:45.858695,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:45.865906,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:46.062742,66,44.198.224.47,443,TCP,196,ack
2022-01-13 11:31:46.062742,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:46.067535,498,44.198.224.47,443,SSL,4,handshake
2022-01-13 11:31:46.267681,66,44.198.224.47,443,TCP,200,ack
2022-01-13 11:31:46.267681,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.267956,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.268276,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.268276,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.268594,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.268594,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.268594,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.308242,141,44.198.224.47,443,SSL,39,handshake
2022-01-13 11:31:46.308394,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:46.308689,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:46.472053,66,44.198.224.47,443,TCP,163,ack
2022-01-13 11:31:46.472440,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.472440,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.473153,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.473726,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.473726,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.474920,727,44.198.224.47,443,SSL,1,illegitimate_packet
2022-01-13 11:31:46.474920,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.474920,764,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.474920,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.475119,727,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.475119,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.677342,1506,44.198.224.47,443,SSL,202,illegitimate_packet
2022-01-13 11:31:46.678050,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.678050,405,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:46.908191,66,44.198.224.47,443,TCP,230,ack
2022-01-13 11:31:46.908191,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:46.908191,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:47.119925,66,44.198.224.47,443,TCP,211,ack
2022-01-13 11:31:47.119925,66,44.198.224.47,443,TCP,211,ack
2022-01-13 11:31:47.119925,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:47.291836,66,44.198.224.47,443,TCP,171,ack
2022-01-13 11:31:47.291836,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.292692,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.292692,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.292692,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.292692,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.292692,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.336793,141,44.198.224.47,443,SSL,44,handshake
2022-01-13 11:31:47.336793,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:47.336793,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:47.496515,66,44.198.224.47,443,TCP,159,ack
2022-01-13 11:31:47.496515,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.497685,66,44.198.224.47,443,TCP,1,ack
2022-01-13 11:31:47.497685,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.498126,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.498725,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.498940,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.499590,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.500234,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.500433,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.500940,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.501155,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.501383,774,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:47.718041,66,44.198.224.47,443,TCP,216,ack
2022-01-13 11:31:47.718041,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:47.718041,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:47.906043,66,44.198.224.47,443,TCP,188,ack
2022-01-13 11:31:47.906043,66,44.198.224.47,443,TCP,188,ack
2022-01-13 11:31:47.907879,498,44.198.224.47,443,SSL,1,handshake
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,217,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.125075,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.153073,141,44.198.224.47,443,SSL,27,handshake
2022-01-13 11:31:48.153073,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:48.153388,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:48.315325,66,44.198.224.47,443,TCP,161,ack
2022-01-13 11:31:48.315471,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.320481,365,44.198.224.47,443,SSL,5,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,1,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322326,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322499,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.322499,1136,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:48.543133,66,44.198.224.47,443,TCP,220,ack
2022-01-13 11:31:48.543133,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.543133,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:48.726168,66,44.198.224.47,443,TCP,183,ack
2022-01-13 11:31:48.726168,66,44.198.224.47,443,TCP,183,ack
2022-01-13 11:31:48.726817,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:48.931005,66,44.198.224.47,443,TCP,204,ack
2022-01-13 11:31:48.931005,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.931233,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.931233,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.931233,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.931233,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.931442,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:48.981248,141,44.198.224.47,443,SSL,49,handshake
2022-01-13 11:31:48.981248,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:48.981435,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:49.143679,66,44.198.224.47,443,TCP,162,ack
2022-01-13 11:31:49.143679,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.143679,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.143679,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.143679,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1396,44.198.224.47,443,SSL,1,illegitimate_packet
2022-01-13 11:31:49.144746,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.144746,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:49.339637,1430,44.198.224.47,443,SSL,194,illegitimate_packet
2022-01-13 11:31:49.559180,66,44.198.224.47,443,TCP,219,ack
2022-01-13 11:31:49.559180,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.561949,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:49.769547,66,44.198.224.47,443,TCP,210,ack
2022-01-13 11:31:49.769547,66,44.198.224.47,443,TCP,207,ack
2022-01-13 11:31:49.769547,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:49.954430,66,44.198.224.47,443,TCP,184,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.954691,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:49.997074,141,44.198.224.47,443,SSL,42,handshake
2022-01-13 11:31:49.997074,72,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:49.997074,111,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:50.158736,66,44.198.224.47,443,TCP,161,ack
2022-01-13 11:31:50.158736,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:50.159596,365,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.161006,1475,44.198.224.47,443,SSL,1,illegitimate_packet
2022-01-13 11:31:50.161882,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.162393,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.162393,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.163060,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.163060,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.163350,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.164072,1475,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.164363,1396,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.369635,1506,44.198.224.47,443,SSL,205,illegitimate_packet
2022-01-13 11:31:50.369635,1506,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.369635,275,44.198.224.47,443,SSL,0,illegitimate_packet
2022-01-13 11:31:50.569157,66,44.198.224.47,443,TCP,199,ack
2022-01-13 11:31:50.569338,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:50.588439,74,44.198.224.47,443,TCP,0,retransmit
2022-01-13 11:31:50.785729,66,44.198.224.47,443,TCP,197,ack
2022-01-13 11:31:50.785729,66,44.198.224.47,443,TCP,216,ack
2022-01-13 11:31:50.785729,498,44.198.224.47,443,SSL,0,handshake
2022-01-13 11:31:50.996152,66,44.198.224.47,443,TCP,210,ack
2022-01-13 11:31:50.996152,66,44.198.224.47,443,TCP,0,ack
2022-01-13 11:31:50.996152,66,44.198.224.47,443,TCP,0,ack
