2022-01-12 21:08:54.905842,54,52.95.122.231,443,TCP,0,ack
2022-01-12 21:08:54.975957,301,52.95.122.231,443,SSL,70,illegitimate_packet
2022-01-12 21:08:54.975957,380,52.95.122.231,443,SSL,0,illegitimate_packet
2022-01-12 21:08:54.975957,92,52.95.122.231,443,SSL,0,illegitimate_packet
2022-01-12 21:08:55.175747,54,52.95.122.231,443,TCP,199,ack
2022-01-12 21:08:55.176031,54,52.95.122.231,443,TCP,0,ack
2022-01-12 21:08:55.278321,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:08:58.258674,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:08:59.210052,74,192.168.1.130,55443,TCP,951,retransmit
2022-01-12 21:09:01.218088,74,192.168.1.130,55443,TCP,2008,retransmit
2022-01-12 21:09:05.226828,74,192.168.1.130,55443,TCP,4008,retransmit
2022-01-12 21:09:08.215758,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:09:09.214188,74,192.168.1.130,55443,TCP,998,retransmit
2022-01-12 21:09:11.267699,74,192.168.1.130,55443,TCP,2053,retransmit
2022-01-12 21:09:12.618519,503,52.71.53.167,443,SSL,0,illegitimate_packet
2022-01-12 21:09:12.789225,66,52.71.53.167,443,TCP,170,ack
2022-01-12 21:09:15.250614,74,192.168.1.130,55443,TCP,3982,retransmit
2022-01-12 21:09:18.222455,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:09:18.223761,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:09:19.240313,74,192.168.1.130,55443,TCP,1017,retransmit
2022-01-12 21:09:19.240313,74,192.168.1.130,55443,TCP,1016,retransmit
2022-01-12 21:09:21.213521,74,192.168.1.130,55443,TCP,1973,retransmit
2022-01-12 21:09:21.222808,74,192.168.1.130,55443,TCP,1982,retransmit
2022-01-12 21:09:23.233186,54,52.95.122.231,443,TCP,28057,ack
2022-01-12 21:09:23.233186,100,52.95.122.231,443,SSL,0,syn
2022-01-12 21:09:25.210256,74,192.168.1.130,55443,TCP,3996,retransmit
2022-01-12 21:09:25.226135,74,192.168.1.130,55443,TCP,4003,retransmit
2022-01-12 21:09:35.215189,74,54.239.19.122,443,TCP,0,retransmit
2022-01-12 21:09:35.419804,54,54.239.19.122,443,TCP,204,ack
2022-01-12 21:09:35.422708,473,54.239.19.122,443,SSL,2,handshake
2022-01-12 21:09:35.625087,54,54.239.19.122,443,TCP,202,ack
2022-01-12 21:09:35.625087,54,54.239.19.122,443,TCP,0,ack
2022-01-12 21:09:35.625536,54,54.239.19.122,443,TCP,0,ack
2022-01-12 21:09:35.625846,54,54.239.19.122,443,TCP,0,ack
2022-01-12 21:09:35.729782,129,54.239.19.122,443,SSL,103,handshake
2022-01-12 21:09:35.742867,105,54.239.19.122,443,SSL,13,handshake
2022-01-12 21:09:35.940046,54,54.239.19.122,443,TCP,197,ack
2022-01-12 21:09:35.941399,546,54.239.19.122,443,SSL,1,illegitimate_packet
2022-01-12 21:09:35.943556,1062,54.239.19.122,443,SSL,2,illegitimate_packet
2022-01-12 21:09:36.341367,54,54.239.19.122,443,TCP,397,ack
2022-01-12 21:09:36.341367,54,54.239.19.122,443,TCP,0,ack
2022-01-12 21:09:53.241083,100,52.95.122.231,443,SSL,30007,syn
2022-01-12 21:10:12.904474,66,52.71.53.167,443,TCP,60115,ack
2022-01-12 21:10:12.942704,66,52.71.53.167,443,TCP,38,ack
2022-01-12 21:10:17.716469,99,3.216.5.88,443,SSL,0,syn
2022-01-12 21:10:17.915755,66,3.216.5.88,443,TCP,199,ack
2022-01-12 21:10:22.626734,54,52.95.122.231,443,TCP,153,ack
2022-01-12 21:10:22.870325,54,52.95.122.231,443,TCP,243,ack
2022-01-12 21:10:22.935563,54,52.95.122.231,443,TCP,65,ack
2022-01-12 21:10:22.935563,54,52.95.122.231,443,TCP,0,ack
2022-01-12 21:10:23.241057,54,52.95.122.231,443,TCP,305,ack
2022-01-12 21:10:23.241339,100,52.95.122.231,443,SSL,0,syn
2022-01-12 21:10:53.245001,100,52.95.122.231,443,SSL,30003,syn
2022-01-12 21:11:23.249405,100,52.95.122.231,443,SSL,30004,syn
2022-01-12 21:11:48.681352,99,3.216.5.88,443,SSL,90765,syn
2022-01-12 21:11:48.849252,66,3.216.5.88,443,TCP,167,ack
2022-01-12 21:11:53.253278,100,52.95.122.231,443,SSL,30003,syn
2022-01-12 21:12:23.256444,100,52.95.122.231,443,SSL,30003,syn
2022-01-12 21:12:53.261363,100,52.95.122.231,443,SSL,30004,syn
2022-01-12 21:13:19.685565,99,3.216.5.88,443,SSL,90836,syn
2022-01-12 21:13:19.884888,66,3.216.5.88,443,TCP,199,ack
2022-01-12 21:13:23.264871,100,52.95.122.231,443,SSL,30003,syn
2022-01-12 21:13:33.197977,74,54.193.167.152,443,TCP,0,retransmit
2022-01-12 21:13:33.511237,66,54.193.167.152,443,TCP,313,ack
2022-01-12 21:13:33.511237,501,54.193.167.152,443,SSL,0,handshake
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,332,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.843800,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:33.855699,141,54.193.167.152,443,SSL,11,handshake
2022-01-12 21:13:33.856022,72,54.193.167.152,443,SSL,0,handshake
2022-01-12 21:13:33.856311,111,54.193.167.152,443,SSL,0,handshake
2022-01-12 21:13:34.143490,66,54.193.167.152,443,TCP,287,ack
2022-01-12 21:13:34.143490,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:34.143490,322,54.193.167.152,443,SSL,0,illegitimate_packet
2022-01-12 21:13:34.426462,66,54.193.167.152,443,TCP,282,ack
2022-01-12 21:13:34.426807,66,54.193.167.152,443,TCP,0,ack
2022-01-12 21:13:34.733629,66,54.193.167.152,443,TCP,306,ack
2022-01-12 21:13:53.269501,100,52.95.122.231,443,SSL,30004,syn
2022-01-12 21:14:23.272518,100,52.95.122.231,443,SSL,30003,syn
2022-01-12 21:14:25.220159,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:14:26.241072,74,192.168.1.130,55443,TCP,1020,retransmit
2022-01-12 21:14:28.226781,74,192.168.1.130,55443,TCP,1985,retransmit
2022-01-12 21:14:32.228783,74,192.168.1.130,55443,TCP,4002,retransmit
2022-01-12 21:14:45.229440,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:14:46.249090,74,192.168.1.130,55443,TCP,1019,retransmit
2022-01-12 21:14:48.263834,74,192.168.1.130,55443,TCP,2014,retransmit
2022-01-12 21:14:50.758397,99,3.216.5.88,443,SSL,90873,syn
2022-01-12 21:14:50.920934,66,3.216.5.88,443,TCP,162,ack
2022-01-12 21:14:52.256304,74,192.168.1.130,55443,TCP,3992,retransmit
2022-01-12 21:14:53.173659,100,52.95.122.231,443,SSL,29901,syn
2022-01-12 21:15:05.257637,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:15:06.229246,74,192.168.1.130,55443,TCP,971,retransmit
2022-01-12 21:15:08.233286,74,192.168.1.130,55443,TCP,2004,retransmit
2022-01-12 21:15:12.237491,74,192.168.1.130,55443,TCP,4004,retransmit
2022-01-12 21:15:22.877009,297,52.95.122.231,443,SSL,29703,illegitimate_packet
2022-01-12 21:15:23.113101,54,52.95.122.231,443,TCP,236,ack
2022-01-12 21:15:23.177334,54,52.95.122.231,443,TCP,64,ack
2022-01-12 21:15:23.177657,100,52.95.122.231,443,SSL,0,syn
2022-01-12 21:15:25.254003,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:15:26.250752,74,192.168.1.130,55443,TCP,996,retransmit
2022-01-12 21:15:28.300990,74,192.168.1.130,55443,TCP,2050,retransmit
2022-01-12 21:15:32.314708,74,192.168.1.130,55443,TCP,4013,retransmit
2022-01-12 21:15:45.302359,74,192.168.1.130,55443,TCP,0,retransmit
2022-01-12 21:15:46.253653,74,192.168.1.130,55443,TCP,951,retransmit
2022-01-12 21:15:48.295855,74,192.168.1.130,55443,TCP,2042,retransmit
2022-01-12 21:15:52.269610,74,192.168.1.130,55443,TCP,3973,retransmit
2022-01-12 21:15:53.182513,100,52.95.122.231,443,SSL,30004,syn
2022-01-12 21:16:21.687931,99,3.216.5.88,443,SSL,90766,syn
2022-01-12 21:16:21.854182,66,3.216.5.88,443,TCP,166,ack
2022-01-12 21:16:23.295790,100,52.95.122.231,443,SSL,30113,syn
2022-01-12 21:16:53.189603,100,52.95.122.231,443,SSL,29893,syn
2022-01-12 21:17:23.295460,100,52.95.122.231,443,SSL,30105,syn
2022-01-12 21:17:52.714782,99,3.216.5.88,443,SSL,90860,syn
2022-01-12 21:17:53.094835,66,3.216.5.88,443,TCP,380,ack
2022-01-12 21:17:53.196510,100,52.95.122.231,443,SSL,29901,syn
2022-01-12 21:18:23.200969,100,52.95.122.231,443,SSL,30004,syn
2022-01-12 21:18:34.580931,74,52.192.85.122,443,TCP,0,retransmit
2022-01-12 21:18:34.977849,66,52.192.85.122,443,TCP,396,ack
2022-01-12 21:18:34.979055,501,52.192.85.122,443,SSL,1,handshake
2022-01-12 21:18:35.390496,66,52.192.85.122,443,TCP,411,ack
2022-01-12 21:18:35.390496,66,52.192.85.122,443,TCP,0,ack
2022-01-12 21:18:35.390496,66,52.192.85.122,443,TCP,0,ack
2022-01-12 21:18:35.390496,66,52.192.85.122,443,TCP,0,ack
