date,length,dstip,dstport,highest_layer,delta,ack_flag,microphone,content_type,synchronized,class
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620096,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.620421,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.623625,66,104.77.185.11,80,1.0,3,1,1,,1,ack
2022-01-15 11:41:21.623625,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.623625,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.623957,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.624810,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.624957,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,7,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632017,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.632465,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,3,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636028,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636245,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:21.636245,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:24.184479,526,104.77.185.11,80,3.0,0,1,1,,1,not_relevant
2022-01-15 11:41:24.225318,66,104.77.185.11,80,1.0,2589,1,1,,1,ack
2022-01-15 11:41:24.225318,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:24.225318,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:24.225318,66,104.77.185.11,80,1.0,0,1,1,,1,ack
2022-01-15 11:41:24.244483,66,104.77.185.11,80,1.0,19,1,1,,1,ack
